-253.00,1.1777179E-05
-252.00,1.1813697E-05
-251.00,1.1849952E-05
-250.00,1.1885945E-05
-249.00,1.1921678E-05
-248.00,1.1957151E-05
-247.00,1.1992365E-05
-246.00,1.2027322E-05
-245.00,1.2062022E-05
-244.00,1.2096467E-05
-243.00,1.2130658E-05
-242.00,1.2164594E-05
-241.00,1.2198279E-05
-240.00,1.2231712E-05
-239.00,1.2264894E-05
-238.00,1.2297827E-05
-237.00,1.2330512E-05
-236.00,1.2362950E-05
-235.00,1.2395141E-05
-234.00,1.2427087E-05
-233.00,1.2458789E-05
-232.00,1.2490247E-05
-231.00,1.2521464E-05
-230.00,1.2552439E-05
-229.00,1.2583174E-05
-228.00,1.2613670E-05
-227.00,1.2643928E-05
-226.00,1.2673949E-05
-225.00,1.2703734E-05
-224.00,1.2733284E-05
-223.00,1.2762600E-05
-222.00,1.2791683E-05
-221.00,1.2820534E-05
-220.00,1.2849155E-05
-219.00,1.2877545E-05
-218.00,1.2905707E-05
-217.00,1.2933641E-05
-216.00,1.2961348E-05
-215.00,1.2988829E-05
-214.00,1.3016086E-05
-213.00,1.3043119E-05
-212.00,1.3069929E-05
-211.00,1.3096518E-05
-210.00,1.3122886E-05
-209.00,1.3149035E-05
-208.00,1.3174965E-05
-207.00,1.3200678E-05
-206.00,1.3226174E-05
-205.00,1.3251454E-05
-204.00,1.3276521E-05
-203.00,1.3301374E-05
-202.00,1.3326014E-05
-201.00,1.3350443E-05
-200.00,1.3374662E-05
-199.00,1.3398671E-05
-198.00,1.3422473E-05
-197.00,1.3446067E-05
-196.00,1.3469454E-05
-195.00,1.3492637E-05
-194.00,1.3515616E-05
-193.00,1.3538391E-05
-192.00,1.3560964E-05
-191.00,1.3583336E-05
-190.00,1.3605509E-05
-189.00,1.3627482E-05
-188.00,1.3649257E-05
-187.00,1.3670835E-05
-186.00,1.3692217E-05
-185.00,1.3713405E-05
-184.00,1.3734398E-05
-183.00,1.3755199E-05
-182.00,1.3775808E-05
-181.00,1.3796226E-05
-180.00,1.3816454E-05
-179.00,1.3836494E-05
-178.00,1.3856346E-05
-177.00,1.3876011E-05
-176.00,1.3895490E-05
-175.00,1.3914785E-05
-174.00,1.3933897E-05
-173.00,1.3952825E-05
-172.00,1.3971573E-05
-171.00,1.3990139E-05
-170.00,1.4008526E-05
-169.00,1.4026735E-05
-168.00,1.4044767E-05
-167.00,1.4062621E-05
-166.00,1.4080301E-05
-165.00,1.4097806E-05
-164.00,1.4115138E-05
-163.00,1.4132298E-05
-162.00,1.4149286E-05
-161.00,1.4166104E-05
-160.00,1.4182753E-05
-159.00,1.4199233E-05
-158.00,1.4215547E-05
-157.00,1.4231694E-05
-156.00,1.4247677E-05
-155.00,1.4263495E-05
-154.00,1.4279150E-05
-153.00,1.4294643E-05
-152.00,1.4309975E-05
-151.00,1.4325148E-05
-150.00,1.4340161E-05
-149.00,1.4355016E-05
-148.00,1.4369715E-05
-147.00,1.4384257E-05
-146.00,1.4398645E-05
-145.00,1.4412879E-05
-144.00,1.4426961E-05
-143.00,1.4440890E-05
-142.00,1.4454669E-05
-141.00,1.4468298E-05
-140.00,1.4481778E-05
-139.00,1.4495111E-05
-138.00,1.4508297E-05
-137.00,1.4521338E-05
-136.00,1.4534234E-05
-135.00,1.4546987E-05
-134.00,1.4559597E-05
-133.00,1.4572066E-05
-132.00,1.4584394E-05
-131.00,1.4596583E-05
-130.00,1.4608633E-05
-129.00,1.4620546E-05
-128.00,1.4632323E-05
-127.00,1.4643964E-05
-126.00,1.4655471E-05
-125.00,1.4666845E-05
-124.00,1.4678087E-05
-123.00,1.4689197E-05
-122.00,1.4700178E-05
-121.00,1.4711029E-05
-120.00,1.4721752E-05
-119.00,1.4732348E-05
-118.00,1.4742818E-05
-117.00,1.4753163E-05
-116.00,1.4763384E-05
-115.00,1.4773482E-05
-114.00,1.4783458E-05
-113.00,1.4793313E-05
-112.00,1.4803048E-05
-111.00,1.4812665E-05
-110.00,1.4822163E-05
-109.00,1.4831545E-05
-108.00,1.4840811E-05
-107.00,1.4849962E-05
-106.00,1.4859000E-05
-105.00,1.4867925E-05
-104.00,1.4876738E-05
-103.00,1.4885441E-05
-102.00,1.4894033E-05
